,temp_air,ghi,dni,dhi,wind_speed
2021-10-10 10:00:00,24.56,178.25,83.04,127.85,0.07
2021-10-10 11:00:00,24.67,117.15,69.08,90.1,0.34
2021-10-10 12:00:00,24.28,10.9,14.86,8.7,0.48
2021-10-10 13:00:00,23.81,0.0,-0.0,0.0,0.21
2021-10-10 14:00:00,23.55,0.0,-0.0,0.0,0.34
2021-10-10 15:00:00,23.5,0.0,-0.0,0.0,0.28
2021-10-10 16:00:00,23.48,0.0,-0.0,0.0,0.34
2021-10-10 17:00:00,23.35,0.0,-0.0,0.0,0.14
2021-10-10 18:00:00,23.27,0.0,-0.0,0.0,0.21
2021-10-10 19:00:00,23.2,0.0,-0.0,0.0,0.14
2021-10-10 20:00:00,23.18,0.0,-0.0,0.0,0.28
2021-10-10 21:00:00,23.05,0.0,-0.0,0.0,0.21
2021-10-10 22:00:00,22.86,0.0,-0.0,0.0,0.28
2021-10-10 23:00:00,22.81,0.0,-0.0,0.0,0.21
2021-10-11 00:00:00,22.92,0.0,-0.0,0.0,0.07
2021-10-11 01:00:00,22.93,18.8,0.0,18.8,0.14
2021-10-11 02:00:00,22.99,78.85,19.59,72.7,0.41
2021-10-11 03:00:00,23.44,123.35,55.66,93.3,0.41
2021-10-11 04:00:00,23.93,169.15,56.83,127.8,0.62
2021-10-11 05:00:00,24.0,337.2,147.77,209.5,0.97
2021-10-11 06:00:00,24.05,403.9,169.82,244.2,1.45
2021-10-11 07:00:00,24.51,318.6,90.69,232.35,2.0
2021-10-11 08:00:00,24.61,174.65,1.84,173.0,1.52
2021-10-11 09:00:00,24.21,168.6,10.16,160.7,1.79
2021-10-11 10:00:00,24.14,120.45,5.38,117.2,1.52
2021-10-11 11:00:00,24.19,59.75,0.26,59.65,1.24
2021-10-11 12:00:00,23.96,6.25,1.03,6.1,1.17
2021-10-11 13:00:00,23.33,0.0,-0.0,0.0,0.97
2021-10-11 14:00:00,22.81,0.0,-0.0,0.0,1.03
2021-10-11 15:00:00,22.54,0.0,-0.0,0.0,0.9
2021-10-11 16:00:00,22.6,0.0,-0.0,0.0,0.76
2021-10-11 17:00:00,22.69,0.0,-0.0,0.0,0.9
2021-10-11 18:00:00,22.66,0.0,-0.0,0.0,0.76
2021-10-11 19:00:00,22.74,0.0,-0.0,0.0,0.69
2021-10-11 20:00:00,22.73,0.0,-0.0,0.0,0.83
2021-10-11 21:00:00,22.67,0.0,-0.0,0.0,0.62
2021-10-11 22:00:00,22.65,0.0,-0.0,0.0,0.21
2021-10-11 23:00:00,22.62,0.0,-0.0,0.0,0.69
2021-10-12 00:00:00,22.87,0.0,-0.0,0.0,0.83
2021-10-12 01:00:00,22.53,30.15,27.78,28.35,0.83
2021-10-12 02:00:00,23.04,49.6,9.25,46.7,0.9
2021-10-12 03:00:00,23.13,108.95,8.44,104.4,0.97
2021-10-12 04:00:00,23.65,283.4,147.16,176.5,1.24
2021-10-12 05:00:00,24.4,636.7,414.27,279.3,1.24
2021-10-12 06:00:00,25.08,492.25,277.64,231.65,2.76
2021-10-12 07:00:00,25.81,452.15,174.39,286.65,2.83
2021-10-12 08:00:00,26.19,417.45,161.12,273.55,2.83
2021-10-12 09:00:00,25.03,232.5,64.21,182.75,2.41
2021-10-12 10:00:00,24.53,138.5,68.43,97.3,1.24
2021-10-12 11:00:00,24.61,54.75,21.2,46.55,1.52
2021-10-12 12:00:00,23.64,8.2,12.54,6.4,2.34
2021-10-12 13:00:00,22.88,0.0,-0.0,0.0,1.93
2021-10-12 14:00:00,22.74,0.0,-0.0,0.0,1.1
2021-10-12 15:00:00,22.73,0.0,-0.0,0.0,0.55
2021-10-12 16:00:00,22.62,0.0,-0.0,0.0,0.62
2021-10-12 17:00:00,22.6,0.0,-0.0,0.0,0.62
2021-10-12 18:00:00,22.57,0.0,-0.0,0.0,1.03
2021-10-12 19:00:00,22.62,0.0,-0.0,0.0,2.0
2021-10-12 20:00:00,22.67,0.0,-0.0,0.0,1.45
2021-10-12 21:00:00,22.73,0.0,-0.0,0.0,1.66
2021-10-12 22:00:00,22.8,0.0,-0.0,0.0,1.52
2021-10-12 23:00:00,22.79,0.0,-0.0,0.0,1.86
2021-10-13 00:00:00,22.7,0.0,-0.0,0.0,2.0
2021-10-13 01:00:00,22.51,55.75,198.34,42.95,1.38
2021-10-13 02:00:00,23.05,151.1,84.22,124.75,1.38
2021-10-13 03:00:00,23.66,236.55,106.93,179.0,1.86
2021-10-13 04:00:00,23.83,391.05,214.2,235.7,1.86
2021-10-13 05:00:00,24.62,293.3,128.89,182.3,2.62
2021-10-13 06:00:00,24.05,404.65,162.95,252.0,2.55
2021-10-13 07:00:00,25.13,474.85,232.07,255.1,2.34
2021-10-13 08:00:00,25.04,301.95,121.96,193.3,2.28
2021-10-13 09:00:00,24.4,201.55,74.89,143.7,2.69
2021-10-13 10:00:00,24.16,146.35,89.96,92.4,2.07
2021-10-13 11:00:00,23.51,119.5,161.27,57.5,2.76
2021-10-13 12:00:00,23.31,7.9,12.38,6.15,2.48
2021-10-13 13:00:00,22.93,0.0,-0.0,0.0,2.48
2021-10-13 14:00:00,22.8,0.0,-0.0,0.0,1.79
2021-10-13 15:00:00,22.8,0.0,-0.0,0.0,1.86
2021-10-13 16:00:00,22.65,0.0,-0.0,0.0,1.59
2021-10-13 17:00:00,22.59,0.0,-0.0,0.0,1.38
2021-10-13 18:00:00,22.59,0.0,-0.0,0.0,1.66
2021-10-13 19:00:00,22.49,0.0,-0.0,0.0,1.03
2021-10-13 20:00:00,22.45,0.0,-0.0,0.0,1.45
2021-10-13 21:00:00,22.51,0.0,-0.0,0.0,1.72
2021-10-13 22:00:00,22.52,0.0,-0.0,0.0,1.52
2021-10-13 23:00:00,22.67,0.0,-0.0,0.0,1.03
2021-10-14 00:00:00,23.07,0.0,-0.0,0.0,1.17
2021-10-14 01:00:00,22.8,51.2,188.38,39.1,1.24
2021-10-14 02:00:00,23.2,135.5,139.3,92.0,1.38
2021-10-14 03:00:00,23.32,261.3,125.53,193.85,2.48
2021-10-14 04:00:00,23.67,407.55,280.25,204.65,1.93
2021-10-14 05:00:00,24.85,243.2,63.05,189.0,2.28
2021-10-14 06:00:00,24.39,271.55,75.35,201.1,1.59
2021-10-14 07:00:00,24.44,420.55,198.77,232.75,2.21
2021-10-14 08:00:00,25.22,358.05,155.08,220.25,2.0
2021-10-14 09:00:00,25.41,350.6,212.0,187.35,1.59
2021-10-14 10:00:00,25.79,254.8,211.78,128.3,1.38
2021-10-14 11:00:00,25.29,126.6,161.59,64.85,1.66
2021-10-14 12:00:00,24.59,8.85,15.09,6.75,1.45
2021-10-14 13:00:00,23.62,0.0,-0.0,0.0,0.97
2021-10-14 14:00:00,23.39,0.0,-0.0,0.0,0.69
2021-10-14 15:00:00,23.18,0.0,-0.0,0.0,0.62
2021-10-14 16:00:00,23.13,0.0,-0.0,0.0,0.83
2021-10-14 17:00:00,22.92,0.0,-0.0,0.0,0.76
2021-10-14 18:00:00,22.98,0.0,-0.0,0.0,0.48
2021-10-14 19:00:00,23.06,0.0,-0.0,0.0,0.9
2021-10-14 20:00:00,22.95,0.0,-0.0,0.0,1.31
2021-10-14 21:00:00,22.9,0.0,-0.0,0.0,0.9
2021-10-14 22:00:00,22.8,0.0,-0.0,0.0,0.55
2021-10-14 23:00:00,22.78,0.0,-0.0,0.0,0.55
2021-10-15 00:00:00,23.04,0.0,-0.0,0.0,0.76
2021-10-15 01:00:00,22.84,41.2,88.44,35.55,0.69
2021-10-15 02:00:00,23.79,118.0,77.65,93.8,0.55
2021-10-15 03:00:00,24.31,359.0,403.28,142.7,0.55
2021-10-15 04:00:00,29.35,377.55,209.49,226.15,1.03
2021-10-15 05:00:00,26.51,745.5,628.66,206.1,1.66
2021-10-15 06:00:00,27.22,701.9,511.17,224.95,1.86
2021-10-15 07:00:00,27.95,518.75,319.09,217.95,2.0
2021-10-15 08:00:00,26.16,569.45,419.96,197.25,2.76
2021-10-15 09:00:00,26.84,323.6,181.65,184.15,2.28
2021-10-15 10:00:00,25.76,256.95,226.74,122.05,1.79
2021-10-15 11:00:00,25.64,89.95,58.05,67.9,1.1
2021-10-15 12:00:00,25.17,11.35,24.43,8.0,0.55
2021-10-15 13:00:00,24.69,0.0,-0.0,0.0,0.97
2021-10-15 14:00:00,24.23,0.0,-0.0,0.0,1.1
2021-10-15 15:00:00,23.4,0.0,-0.0,0.0,1.31
2021-10-15 16:00:00,22.96,0.0,-0.0,0.0,1.03
2021-10-15 17:00:00,22.94,0.0,-0.0,0.0,0.41
2021-10-15 18:00:00,22.85,0.0,-0.0,0.0,0.9
2021-10-15 19:00:00,22.92,0.0,-0.0,0.0,0.14
2021-10-15 20:00:00,22.84,0.0,-0.0,0.0,0.14
2021-10-15 21:00:00,22.84,0.0,-0.0,0.0,0.41
2021-10-15 22:00:00,22.73,0.0,-0.0,0.0,0.48
2021-10-15 23:00:00,22.79,0.0,-0.0,0.0,0.41
2021-10-16 00:00:00,23.18,0.0,-0.0,0.0,0.07
2021-10-16 01:00:00,22.67,46.9,63.0,42.9,0.55
2021-10-16 02:00:00,23.79,199.1,267.89,115.8,0.48
2021-10-16 03:00:00,24.04,409.45,426.83,180.95,0.41
2021-10-16 04:00:00,25.58,631.05,569.68,220.1,0.21
2021-10-16 05:00:00,26.88,594.95,453.49,206.6,0.48
2021-10-16 06:00:00,27.36,694.9,499.89,229.45,1.31
2021-10-16 07:00:00,27.62,689.05,553.62,168.35,2.07
2021-10-16 08:00:00,27.48,516.45,379.65,180.85,2.48
2021-10-16 09:00:00,26.8,431.55,380.89,140.05,2.28
2021-10-16 10:00:00,26.52,306.35,330.15,110.7,1.93
2021-10-16 11:00:00,25.25,144.0,201.65,67.85,1.03
2021-10-16 12:00:00,24.38,11.6,27.77,7.85,0.48
2021-10-16 13:00:00,23.91,0.0,-0.0,0.0,0.21
2021-10-16 14:00:00,23.55,0.0,-0.0,0.0,0.83
2021-10-16 15:00:00,23.13,0.0,-0.0,0.0,1.1
2021-10-16 16:00:00,23.06,0.0,-0.0,0.0,0.97
2021-10-16 17:00:00,22.7,0.0,-0.0,0.0,0.83
2021-10-16 18:00:00,22.6,0.0,-0.0,0.0,0.48
2021-10-16 19:00:00,22.11,0.0,-0.0,0.0,0.97
2021-10-16 20:00:00,22.21,0.0,-0.0,0.0,0.9
2021-10-16 21:00:00,22.1,0.0,-0.0,0.0,0.9
2021-10-16 22:00:00,22.01,0.0,-0.0,0.0,0.97
2021-10-16 23:00:00,21.94,0.0,-0.0,0.0,0.97
2021-10-17 00:00:00,22.49,0.0,-0.0,0.0,0.97
2021-10-17 01:00:00,21.57,46.5,0.0,46.5,0.9
2021-10-17 02:00:00,23.63,274.9,569.93,98.1,0.41
2021-10-17 03:00:00,24.44,440.65,591.27,124.75,0.28
2021-10-17 04:00:00,26.1,575.35,587.52,152.35,0.28
2021-10-17 05:00:00,27.25,687.3,605.92,169.45,0.55
2021-10-17 06:00:00,27.93,601.75,472.96,162.3,1.17
2021-10-17 07:00:00,28.14,617.8,400.22,242.25,1.31
2021-10-17 08:00:00,28.1,502.55,313.49,226.15,1.52
2021-10-17 09:00:00,27.74,409.85,275.44,199.7,1.38
2021-10-17 10:00:00,26.42,235.35,209.22,111.85,0.97
2021-10-17 11:00:00,25.66,105.05,106.27,65.15,0.14
2021-10-17 12:00:00,24.9,11.85,22.55,8.85,0.21
2021-10-17 13:00:00,24.62,0.0,-0.0,0.0,0.9
2021-10-17 14:00:00,24.25,0.0,-0.0,0.0,0.97
2021-10-17 15:00:00,23.76,0.0,-0.0,0.0,1.03
2021-10-17 16:00:00,23.48,0.0,-0.0,0.0,1.17
2021-10-17 17:00:00,23.49,0.0,-0.0,0.0,1.1
2021-10-17 18:00:00,23.34,0.0,-0.0,0.0,1.03
2021-10-17 19:00:00,23.44,0.0,-0.0,0.0,0.76
2021-10-17 20:00:00,23.1,0.0,-0.0,0.0,0.69
2021-10-17 21:00:00,22.99,0.0,-0.0,0.0,0.55
2021-10-17 22:00:00,22.82,0.0,-0.0,0.0,0.55
2021-10-17 23:00:00,22.61,0.0,-0.0,0.0,0.76
2021-10-18 00:00:00,22.72,0.0,-0.0,0.0,0.9
2021-10-18 01:00:00,22.4,48.7,0.0,48.7,0.76
2021-10-18 02:00:00,23.29,141.3,52.36,125.1,0.07
2021-10-18 03:00:00,24.53,262.1,113.48,201.6,0.14
2021-10-18 04:00:00,25.13,369.4,133.95,273.15,0.14
2021-10-18 05:00:00,25.64,503.6,258.29,283.3,0.21
2021-10-18 06:00:00,26.67,560.05,241.71,335.95,0.55
2021-10-18 07:00:00,27.43,630.4,271.48,376.25,1.1
2021-10-18 08:00:00,28.15,525.85,255.36,301.3,1.24
2021-10-18 09:00:00,28.03,356.65,203.46,201.9,1.31
2021-10-18 10:00:00,27.53,222.5,97.02,165.45,1.1
2021-10-18 11:00:00,26.94,111.55,74.47,83.75,0.83
2021-10-18 12:00:00,26.17,11.5,7.63,10.5,0.62
2021-10-18 13:00:00,25.82,0.0,-0.0,0.0,0.69
2021-10-18 14:00:00,25.25,0.0,-0.0,0.0,0.62
2021-10-18 15:00:00,25.27,0.0,-0.0,0.0,0.14
2021-10-18 16:00:00,24.39,0.0,-0.0,0.0,0.41
2021-10-18 17:00:00,23.79,0.0,-0.0,0.0,0.76
2021-10-18 18:00:00,23.74,0.0,-0.0,0.0,0.9
2021-10-18 19:00:00,23.46,0.0,-0.0,0.0,0.69
2021-10-18 20:00:00,23.26,0.0,-0.0,0.0,0.76
2021-10-18 21:00:00,23.01,0.0,-0.0,0.0,0.76
2021-10-18 22:00:00,22.92,0.0,-0.0,0.0,0.76
2021-10-18 23:00:00,22.74,0.0,-0.0,0.0,0.83
2021-10-19 00:00:00,22.5,0.0,-0.0,0.0,0.76
2021-10-19 01:00:00,22.37,58.25,0.0,58.25,0.62
2021-10-19 02:00:00,23.94,245.25,409.13,119.0,0.14
2021-10-19 03:00:00,25.0,494.0,630.66,158.5,0.14
2021-10-19 04:00:00,26.75,628.1,630.24,176.2,0.55
2021-10-19 05:00:00,27.47,728.5,625.24,196.35,1.17
2021-10-19 06:00:00,28.15,751.2,606.85,189.8,1.59
2021-10-19 07:00:00,28.66,799.7,578.41,259.5,2.0
2021-10-19 08:00:00,28.83,614.95,519.64,159.2,2.14
2021-10-19 09:00:00,28.5,475.2,461.24,125.45,2.14
2021-10-19 10:00:00,28.15,314.05,373.89,95.05,2.21
2021-10-19 11:00:00,27.61,92.3,116.12,49.2,1.86
2021-10-19 12:00:00,26.5,11.5,35.6,6.9,1.03
2021-10-19 13:00:00,26.0,0.0,-0.0,0.0,0.76
2021-10-19 14:00:00,25.57,0.0,-0.0,0.0,0.34
2021-10-19 15:00:00,25.44,0.0,-0.0,0.0,0.34
2021-10-19 16:00:00,25.19,0.0,-0.0,0.0,0.41
2021-10-19 17:00:00,24.34,0.0,-0.0,0.0,0.48
2021-10-19 18:00:00,23.8,0.0,-0.0,0.0,0.69
2021-10-19 19:00:00,23.59,0.0,-0.0,0.0,0.76
2021-10-19 20:00:00,23.14,0.0,-0.0,0.0,0.9
2021-10-19 21:00:00,22.92,0.0,-0.0,0.0,0.9
2021-10-19 22:00:00,22.67,0.0,-0.0,0.0,0.97
2021-10-19 23:00:00,22.55,0.0,-0.0,0.0,0.83
2021-10-20 00:00:00,22.49,0.0,-0.0,0.0,0.69
2021-10-20 01:00:00,22.26,40.9,0.0,40.9,0.62
2021-10-20 02:00:00,23.64,269.05,489.79,118.35,0.21
2021-10-20 03:00:00,25.28,474.3,649.07,129.8,0.14
2021-10-20 04:00:00,26.57,613.65,577.23,200.65,0.55
2021-10-20 05:00:00,27.51,745.05,669.68,176.3,0.97
2021-10-20 06:00:00,28.29,597.5,446.9,185.0,1.38
2021-10-20 07:00:00,27.42,491.7,271.92,238.35,1.1
2021-10-20 08:00:00,27.52,498.0,331.19,208.3,1.24
2021-10-20 09:00:00,27.49,360.1,245.19,174.75,1.38
2021-10-20 10:00:00,27.2,240.25,206.86,119.55,1.1
2021-10-20 11:00:00,26.73,93.25,86.15,61.45,0.69
2021-10-20 12:00:00,26.19,6.35,0.0,6.35,0.55
2021-10-20 13:00:00,25.72,0.0,-0.0,0.0,0.48
2021-10-20 14:00:00,25.41,0.0,-0.0,0.0,0.48
2021-10-20 15:00:00,25.28,0.0,-0.0,0.0,0.48
2021-10-20 16:00:00,24.84,0.0,-0.0,0.0,0.55
2021-10-20 17:00:00,24.44,0.0,-0.0,0.0,0.62
2021-10-20 18:00:00,23.79,0.0,-0.0,0.0,0.76
2021-10-20 19:00:00,23.2,0.0,-0.0,0.0,0.9
2021-10-20 20:00:00,23.2,0.0,-0.0,0.0,0.97
2021-10-20 21:00:00,22.99,0.0,-0.0,0.0,1.03
2021-10-20 22:00:00,22.62,0.0,-0.0,0.0,1.17
2021-10-20 23:00:00,22.63,0.0,-0.0,0.0,1.03
2021-10-21 00:00:00,22.52,0.0,-0.0,0.0,1.03
2021-10-21 01:00:00,22.29,50.7,0.0,50.7,1.1
2021-10-21 02:00:00,23.44,299.3,620.23,109.05,0.69
2021-10-21 03:00:00,25.32,498.95,680.76,138.5,0.55
2021-10-21 04:00:00,26.6,582.35,534.95,200.45,0.62
2021-10-21 05:00:00,27.49,756.7,632.57,220.65,1.1
2021-10-21 06:00:00,28.42,731.7,484.94,285.1,1.52
2021-10-21 07:00:00,28.39,629.4,439.34,221.05,1.52
2021-10-21 08:00:00,28.43,627.0,447.5,236.6,1.86
2021-10-21 09:00:00,28.35,355.8,177.14,222.3,1.93
2021-10-21 10:00:00,27.51,242.75,152.59,154.05,1.72
2021-10-21 11:00:00,26.87,108.9,63.75,85.5,1.17
2021-10-21 12:00:00,26.08,10.35,7.17,9.45,0.83
2021-10-21 13:00:00,25.57,0.0,-0.0,0.0,0.83
2021-10-21 14:00:00,25.12,0.0,-0.0,0.0,1.03
2021-10-21 15:00:00,24.76,0.0,-0.0,0.0,1.17
2021-10-21 16:00:00,24.16,0.0,-0.0,0.0,1.31
2021-10-21 17:00:00,23.55,0.0,-0.0,0.0,1.24
2021-10-21 18:00:00,23.2,0.0,-0.0,0.0,1.1
2021-10-21 19:00:00,23.29,0.0,-0.0,0.0,0.9
2021-10-21 20:00:00,23.21,0.0,-0.0,0.0,1.03
2021-10-21 21:00:00,22.98,0.0,-0.0,0.0,1.1
2021-10-21 22:00:00,22.73,0.0,-0.0,0.0,1.1
2021-10-21 23:00:00,22.51,0.0,-0.0,0.0,1.03
2021-10-22 00:00:00,22.29,0.0,-0.0,0.0,1.1
2021-10-22 01:00:00,22.1,63.6,0.0,63.6,1.17
2021-10-22 02:00:00,23.24,256.1,282.59,169.7,0.83
2021-10-22 03:00:00,24.68,406.75,345.45,224.3,0.55
2021-10-22 04:00:00,25.99,626.15,478.2,285.55,0.55
2021-10-22 05:00:00,27.16,702.05,450.15,321.45,0.76
2021-10-22 06:00:00,28.0,724.85,424.46,334.85,1.59
2021-10-22 07:00:00,28.35,717.4,498.87,254.85,1.79
2021-10-22 08:00:00,28.46,549.8,330.37,262.35,2.34
2021-10-22 09:00:00,27.98,373.85,212.75,214.0,2.48
2021-10-22 10:00:00,27.21,220.75,123.29,149.35,1.79
2021-10-22 11:00:00,26.61,107.25,71.62,81.1,1.38
2021-10-22 12:00:00,25.87,7.6,2.83,7.25,1.17
2021-10-22 13:00:00,25.2,0.0,-0.0,0.0,1.03
2021-10-22 14:00:00,24.8,0.0,-0.0,0.0,0.97
2021-10-22 15:00:00,24.0,0.0,-0.0,0.0,0.69
2021-10-22 16:00:00,23.5,0.0,-0.0,0.0,0.69
2021-10-22 17:00:00,23.6,0.0,-0.0,0.0,0.76
2021-10-22 18:00:00,23.36,0.0,-0.0,0.0,1.03
2021-10-22 19:00:00,22.91,0.0,-0.0,0.0,0.76
2021-10-22 20:00:00,22.63,0.0,-0.0,0.0,0.76
2021-10-22 21:00:00,22.41,0.0,-0.0,0.0,0.76
2021-10-22 22:00:00,22.3,0.0,-0.0,0.0,0.62
2021-10-22 23:00:00,22.21,0.0,-0.0,0.0,0.55
2021-10-23 00:00:00,22.0,0.0,-0.0,0.0,0.55
2021-10-23 01:00:00,21.96,46.05,0.0,46.05,0.41
2021-10-23 02:00:00,23.33,294.4,661.8,92.75,0.0
2021-10-23 03:00:00,25.28,407.2,514.35,136.25,0.14
2021-10-23 04:00:00,26.17,586.65,541.33,202.0,0.62
2021-10-23 05:00:00,27.17,768.1,741.15,142.9,0.97
2021-10-23 06:00:00,27.74,743.0,539.83,248.15,1.17
2021-10-23 07:00:00,27.96,716.7,562.8,196.15,1.1
2021-10-23 08:00:00,28.32,659.3,554.93,177.75,1.31
2021-10-23 09:00:00,28.29,497.0,476.11,140.35,1.59
2021-10-23 10:00:00,27.8,259.9,247.93,116.85,1.45
2021-10-23 11:00:00,26.86,115.9,162.74,56.8,1.17
2021-10-23 12:00:00,26.23,11.35,29.46,7.75,0.69
2021-10-23 13:00:00,25.74,0.0,-0.0,0.0,0.83
2021-10-23 14:00:00,25.18,0.0,-0.0,0.0,1.03
2021-10-23 15:00:00,24.55,0.0,-0.0,0.0,1.1
2021-10-23 16:00:00,23.8,0.0,-0.0,0.0,1.17
2021-10-23 17:00:00,22.96,0.0,-0.0,0.0,1.17
2021-10-23 18:00:00,22.35,0.0,-0.0,0.0,1.1
2021-10-23 19:00:00,22.56,0.0,-0.0,0.0,1.24
2021-10-23 20:00:00,22.29,0.0,-0.0,0.0,1.17
2021-10-23 21:00:00,21.92,0.0,-0.0,0.0,1.1
2021-10-23 22:00:00,21.65,0.0,-0.0,0.0,1.1
2021-10-23 23:00:00,21.44,0.0,-0.0,0.0,1.1
2021-10-24 00:00:00,21.19,0.0,-0.0,0.0,1.03
2021-10-24 01:00:00,20.96,47.76,0.0,47.76,1.03
2021-10-24 02:00:00,22.73,332.8,814.39,85.55,0.55
2021-10-24 03:00:00,25.22,580.6,896.93,109.4,0.28
2021-10-24 04:00:00,27.39,753.9,897.59,117.65,0.21
2021-10-24 05:00:00,28.2,817.8,791.02,152.1,0.69
2021-10-24 06:00:00,28.89,684.45,517.17,211.5,1.24
2021-10-24 07:00:00,29.0,796.4,577.25,263.8,1.1
2021-10-24 08:00:00,29.59,758.95,654.16,192.8,1.24
2021-10-24 09:00:00,29.9,595.3,603.6,144.5,1.31
2021-10-24 10:00:00,29.49,394.3,508.28,102.1,1.17
2021-10-24 11:00:00,28.69,175.15,318.86,59.95,1.1
2021-10-24 12:00:00,27.45,14.15,47.26,8.45,1.24
2021-10-24 13:00:00,26.22,0.0,-0.0,0.0,1.24
2021-10-24 14:00:00,25.3,0.0,-0.0,0.0,0.83
2021-10-24 15:00:00,24.85,0.0,-0.0,0.0,0.55
2021-10-24 16:00:00,25.09,0.0,-0.0,0.0,0.28
2021-10-24 17:00:00,23.94,0.0,-0.0,0.0,0.76
2021-10-24 18:00:00,23.27,0.0,-0.0,0.0,1.24
2021-10-24 19:00:00,22.48,0.0,-0.0,0.0,0.9
2021-10-24 20:00:00,21.94,0.0,-0.0,0.0,1.03
2021-10-24 21:00:00,21.55,0.0,-0.0,0.0,1.1
2021-10-24 22:00:00,21.32,0.0,-0.0,0.0,1.17
2021-10-24 23:00:00,21.02,0.0,-0.0,0.0,1.17
2021-10-25 00:00:00,20.77,0.0,-0.0,0.0,1.24
2021-10-25 01:00:00,20.57,55.55,0.0,55.55,1.31
2021-10-25 02:00:00,22.47,353.25,862.77,92.3,0.76
2021-10-25 03:00:00,25.16,577.65,844.28,135.35,0.76
2021-10-25 04:00:00,26.91,737.95,769.94,193.55,0.41
2021-10-25 05:00:00,28.16,881.4,866.47,153.95,0.34
2021-10-25 06:00:00,29.14,888.2,709.96,240.5,1.03
2021-10-25 07:00:00,29.6,812.3,652.09,212.15,1.03
2021-10-25 08:00:00,29.79,701.5,599.54,184.0,1.24
2021-10-25 09:00:00,29.67,561.15,543.9,156.15,1.31
2021-10-25 10:00:00,29.22,364.15,394.89,137.95,1.17
2021-10-25 11:00:00,28.31,153.8,217.27,75.7,0.9
2021-10-25 12:00:00,27.17,13.1,30.65,9.45,0.97
2021-10-25 13:00:00,26.07,0.0,-0.0,0.0,0.97
2021-10-25 14:00:00,24.93,0.0,-0.0,0.0,0.69
2021-10-25 15:00:00,24.41,0.0,-0.0,0.0,0.9
2021-10-25 16:00:00,23.85,0.0,-0.0,0.0,1.1
2021-10-25 17:00:00,23.33,0.0,-0.0,0.0,1.1
2021-10-25 18:00:00,23.01,0.0,-0.0,0.0,1.03
2021-10-25 19:00:00,22.86,0.0,-0.0,0.0,1.24
2021-10-25 20:00:00,22.59,0.0,-0.0,0.0,1.24
2021-10-25 21:00:00,22.32,0.0,-0.0,0.0,1.31
2021-10-25 22:00:00,21.93,0.0,-0.0,0.0,1.31
2021-10-25 23:00:00,21.6,0.0,-0.0,0.0,1.31
2021-10-26 00:00:00,21.35,0.0,-0.0,0.0,1.24
2021-10-26 01:00:00,21.19,58.55,0.0,58.55,1.24
2021-10-26 02:00:00,23.13,319.4,680.31,114.45,0.55
2021-10-26 03:00:00,25.61,554.85,795.44,139.35,0.48
2021-10-26 04:00:00,27.25,765.1,913.0,121.2,0.55
2021-10-26 05:00:00,28.71,863.1,877.91,127.85,0.76
2021-10-26 06:00:00,29.71,875.1,755.09,187.9,1.03
2021-10-26 07:00:00,30.2,728.7,618.81,160.6,1.31
2021-10-26 08:00:00,29.99,678.35,561.87,194.65,1.66
2021-10-26 09:00:00,29.81,492.85,433.91,170.7,1.79
2021-10-26 10:00:00,29.16,316.9,322.97,132.55,1.45
2021-10-26 11:00:00,28.24,137.0,206.19,63.25,1.45
2021-10-26 12:00:00,27.18,11.5,27.21,8.3,1.24
2021-10-26 13:00:00,26.19,0.0,-0.0,0.0,1.24
2021-10-26 14:00:00,25.58,0.0,-0.0,0.0,1.1
2021-10-26 15:00:00,25.28,0.0,-0.0,0.0,0.9
2021-10-26 16:00:00,24.95,0.0,-0.0,0.0,0.97
2021-10-26 17:00:00,24.64,0.0,-0.0,0.0,0.69
2021-10-26 18:00:00,24.47,0.0,-0.0,0.0,0.69
2021-10-26 19:00:00,24.21,0.0,-0.0,0.0,0.83
2021-10-26 20:00:00,23.89,0.0,-0.0,0.0,0.9
2021-10-26 21:00:00,23.89,0.0,-0.0,0.0,0.9
2021-10-26 22:00:00,23.74,0.0,-0.0,0.0,0.97
2021-10-26 23:00:00,23.55,0.0,-0.0,0.0,0.9
2021-10-27 00:00:00,23.28,0.0,-0.0,0.0,0.97
2021-10-27 01:00:00,23.14,46.2,0.0,46.2,1.03
2021-10-27 02:00:00,24.67,285.7,633.8,95.55,0.28
2021-10-27 03:00:00,26.3,516.65,733.61,134.6,0.21
2021-10-27 04:00:00,27.65,692.6,764.64,154.75,0.62
2021-10-27 05:00:00,28.88,674.1,553.97,211.3,1.03
2021-10-27 06:00:00,28.57,543.35,272.35,296.1,1.1
2021-10-27 07:00:00,28.17,605.1,386.18,251.45,1.52
2021-10-27 08:00:00,28.28,512.65,357.62,205.6,1.17
2021-10-27 09:00:00,27.76,388.75,264.3,193.1,0.83
2021-10-27 10:00:00,27.23,161.65,95.2,107.5,0.34
2021-10-27 11:00:00,25.7,74.3,49.02,56.85,0.0
2021-10-27 12:00:00,25.37,7.65,9.9,6.5,0.48
2021-10-27 13:00:00,25.03,0.0,-0.0,0.0,0.34
2021-10-27 14:00:00,24.65,0.0,-0.0,0.0,0.9
2021-10-27 15:00:00,24.33,0.0,-0.0,0.0,0.97
2021-10-27 16:00:00,23.97,0.0,-0.0,0.0,1.1
2021-10-27 17:00:00,23.6,0.0,-0.0,0.0,1.03
2021-10-27 18:00:00,23.14,0.0,-0.0,0.0,0.97
